2.0000E+03  9.5458E+02  6.8500E+01  2.5722E-01  1.3531E-01  5.0519E-01  1.9551E+00  5.0630E-01  1.9164E+00  4.0680E-01  3.4811E-02  1.3672E-04  8.0020E-05  2.8511E-04  9.8534E-04  2.7206E-04  9.3035E-04
2.2000E+03  8.7815E+02  6.2038E+01  2.3190E-01  1.2056E-01  4.5251E-01  1.7721E+00  4.5590E-01  1.7433E+00  3.5756E-01  2.9806E-02  1.1646E-04  6.7483E-05  2.4164E-04  8.4464E-04  2.3196E-04  8.0061E-04
2.5000E+03  7.7990E+02  5.3972E+01  2.0048E-01  1.0247E-01  3.8755E-01  1.5434E+00  3.9331E-01  1.5260E+00  2.9742E-01  2.3970E-02  9.3006E-05  5.3089E-05  1.9146E-04  6.8025E-04  1.8530E-04  6.4827E-04
2.8000E+03  6.9779E+02  4.7439E+01  1.7520E-01  8.8139E-02  3.3569E-01  1.3578E+00  3.4296E-01  1.3488E+00  2.5000E-01  1.9583E-02  7.5525E-05  4.2480E-05  1.5424E-04  5.5645E-04  1.5037E-04  5.3293E-04
3.2000E+03  6.0753E+02  4.0467E+01  1.4839E-01  7.3182E-02  2.8119E-01  1.1596E+00  2.8963E-01  1.1584E+00  2.0129E-01  1.5278E-02  5.8525E-05  3.2307E-05  1.1827E-04  4.3475E-04  1.1627E-04  4.1890E-04
3.5000E+03  5.5142E+02  3.6246E+01  1.3227E-01  6.4332E-02  2.4870E-01  1.0394E+00  2.5760E-01  1.0424E+00  1.7281E-01  1.2862E-02  4.8998E-05  2.6693E-05  9.8344E-05  3.6637E-04  9.7251E-05  3.5448E-04
4.0000E+03  4.7414E+02  3.0563E+01  1.1070E-01  5.2690E-02  2.0563E-01  8.7746E-01  2.1483E-01  8.8529E-01  1.3630E-01  9.8700E-03  3.7252E-05  1.9874E-05  7.3940E-05  2.8152E-04  7.3852E-05  2.7413E-04
4.5000E+03  4.1269E+02  2.6159E+01  9.4141E-02  4.3928E-02  1.7290E-01  7.5179E-01  1.8202E-01  7.6261E-01  1.0951E-01  7.7447E-03  2.9000E-05  1.5174E-05  5.6958E-05  2.2117E-04  5.7382E-05  2.1660E-04
5.0000E+03  3.6296E+02  2.2674E+01  8.1134E-02  3.7176E-02  1.4747E-01  6.5223E-01  1.5630E-01  6.6487E-01  8.9403E-02  6.1945E-03  2.3029E-05  1.1834E-05  4.4784E-05  1.7708E-04  4.5474E-05  1.7434E-04
5.5000E+03  3.2211E+02  1.9867E+01  7.0725E-02  3.1868E-02  1.2731E-01  5.7194E-01  1.3577E-01  5.8565E-01  7.4012E-02  5.0355E-03  1.8605E-05  9.3996E-06  3.5838E-05  1.4409E-04  3.6646E-05  1.4254E-04
6.3000E+03  2.7007E+02  1.6365E+01  5.7832E-02  2.5422E-02  1.0262E-01  4.7166E-01  1.1042E-01  4.8616E-01  5.6078E-02  3.7204E-03  1.3628E-05  6.7157E-06  2.5885E-05  1.0660E-04  2.6730E-05  1.0619E-04
7.1000E+03  2.3020E+02  1.3744E+01  4.8265E-02  2.0752E-02  8.4551E-02  3.9654E-01  9.1690E-02  4.1111E-01  4.3603E-02  2.8312E-03  1.0291E-05  4.9576E-06  1.9297E-05  8.1216E-05  2.0104E-05  8.1418E-05
8.0000E+03  1.9540E+02  1.1506E+01  4.0155E-02  1.6884E-02  6.9430E-02  3.3230E-01  7.5878E-02  3.4654E-01  3.3722E-02  2.1427E-03  7.7302E-06  3.6388E-06  1.4304E-05  6.1535E-05  1.5033E-05  6.2081E-05
9.0000E+03  1.6554E+02  9.6248E+00  3.3391E-02  1.3731E-02  5.6985E-02  2.7826E-01  6.2751E-02  2.9187E-01  2.6005E-02  1.6190E-03  5.7990E-06  2.6667E-06  1.0586E-05  4.6548E-05  1.1221E-05  4.7261E-05
1.0000E+04  1.4229E+02  8.1878E+00  2.8258E-02  1.1393E-02  4.7665E-02  2.3692E-01  5.2839E-02  2.4980E-01  2.0497E-02  1.2549E-03  4.4667E-06  2.0108E-06  8.0538E-06  3.6118E-05  8.6022E-06  3.6882E-05
1.1000E+04  1.2381E+02  7.0635E+00  2.4266E-02  9.6109E-03  4.0504E-02  2.0455E-01  4.5167E-02  2.1666E-01  1.6461E-02  9.9370E-04  3.5170E-06  1.5526E-06  6.2694E-06  2.8625E-05  6.7425E-06  2.9384E-05
1.2000E+04  1.0886E+02  6.1660E+00  2.1097E-02  8.2230E-03  3.4881E-02  1.7869E-01  3.9103E-02  1.9006E-01  1.3429E-02  8.0116E-04  2.8212E-06  1.2232E-06  4.9760E-06  2.3098E-05  5.3851E-06  2.3825E-05
1.4000E+04  8.6132E+01  4.8205E+00  1.6376E-02  6.2022E-03  2.6617E-02  1.3987E-01  3.0120E-02  1.4988E-01  9.3028E-03  5.4435E-04  1.9000E-06  7.9757E-07  3.2879E-06  1.5718E-05  3.5977E-06  1.6353E-05
1.6000E+04  7.0103E+01  3.8885E+00  1.3133E-02  4.8566E-03  2.1044E-02  1.1295E-01  2.3998E-02  1.2178E-01  6.7267E-03  3.8772E-04  1.3432E-06  5.4805E-07  2.2855E-06  1.1210E-05  2.5248E-06  1.1751E-05
1.8000E+04  5.8345E+01  3.2142E+00  1.0803E-02  3.9162E-03  1.7105E-02  9.3442E-02  1.9631E-02  1.0127E-01  5.0312E-03  2.8656E-04  9.8628E-07  3.9235E-07  1.6531E-06  8.2943E-06  1.8415E-06  8.7531E-06
2.0000E+04  4.9445E+01  2.7094E+00  9.0702E-03  3.2335E-03  1.4217E-02  7.8827E-02  1.6404E-02  8.5810E-02  3.8682E-03  2.1817E-04  7.4663E-07  2.9031E-07  1.2344E-06  6.3213E-06  1.3854E-06  6.7112E-06
3.0000E+04  2.3225E+01  1.2424E+00  4.0773E-03  1.3339E-03  6.0711E-03  3.6280E-02  7.1977E-03  4.0363E-02  1.3759E-03  7.5225E-05  2.5194E-07  8.9609E-08  3.9484E-07  2.1881E-06  4.5595E-07  2.3782E-06
4.0000E+04  1.3095E+01  6.9167E-01  2.2415E-03  6.9370E-04  3.2283E-03  2.0245E-02  3.8943E-03  2.2842E-02  6.4999E-04  3.4927E-05  1.1522E-07  3.8438E-08  1.7373E-07  1.0188E-06  2.0472E-07  1.1261E-06
5.0000E+04  8.0410E+00  4.2120E-01  1.3529E-03  4.0236E-04  1.9025E-03  1.2349E-02  2.3235E-03  1.4074E-02  3.6089E-04  1.9166E-05  6.2498E-08  1.9830E-08  9.1425E-08  5.6029E-07  1.0943E-07  6.2744E-07
6.0000E+04  5.1246E+00  2.6684E-01  8.5135E-04  2.4564E-04  1.1755E-03  7.8336E-03  1.4493E-03  8.9968E-03  2.2239E-04  1.1706E-05  3.7816E-08  1.1515E-08  5.3960E-08  3.4284E-07  6.5422E-08  3.8808E-07
7.0000E+04  3.2756E+00  1.6979E-01  5.3882E-04  1.5176E-04  7.3325E-04  4.9896E-03  9.1076E-04  5.7657E-03  1.4740E-04  7.7042E-06  2.4691E-08  7.2609E-09  3.4496E-08  2.2597E-07  4.2278E-08  2.5813E-07
8.0000E+04  2.0231E+00  1.0448E-01  3.3010E-04  9.1127E-05  4.4383E-04  3.0731E-03  5.5469E-04  3.5693E-03  1.0309E-04  5.3569E-06  1.7051E-08  4.8647E-09  2.3389E-08  1.5733E-07  2.8936E-08  1.8115E-07
9.0000E+04  1.1319E+00  5.8272E-02  1.8338E-04  4.9732E-05  2.4393E-04  1.7152E-03  3.0654E-04  2.0013E-03  7.5146E-05  3.8852E-06  1.2293E-08  3.4145E-09  1.6591E-08  1.1424E-07  2.0695E-08  1.3246E-07
1.0000E+05  4.7323E-01  2.4278E-02  7.6074E-05  2.0226E-05  9.9993E-05  7.1521E-04  1.2642E-04  8.3864E-04  5.6597E-05  2.9136E-06  9.1692E-09  2.4866E-09  1.2196E-08  8.5761E-08  1.5327E-08  1.0006E-07
